0032880394/000010MASTER SISTEMAS AUTOMOTIVOS        CAXIAS DO           13661       672 PCHOJE      06:28     FATURADO                       X
4100376932/002610SABO INDUSTRIA E COMERCIO DE       CAJAMAR             7338         24 PCHOJE      10:58     FATURADO                       X
4100376932/002610SABO INDUSTRIA E COMERCIO DE       CAJAMAR             7338         24 PCHOJE      10:58     FATURADO                       X
4100376932/002610SABO INDUSTRIA E COMERCIO DE       CAJAMAR             7338         24 PCHOJE      10:58     FATURADO                       X
4100376932/002610SABO INDUSTRIA E COMERCIO DE       CAJAMAR             7338         24 PCHOJE      10:58     FATURADO                       X
4100376932/002610SABO INDUSTRIA E COMERCIO DE       CAJAMAR             7338         24 PCHOJE      10:58     FATURADO                       X
4100376932/002610SABO INDUSTRIA E COMERCIO DE       CAJAMAR             7338         24 PCHOJE      10:58     FATURADO                       X
4100376932/002610SABO INDUSTRIA E COMERCIO DE       CAJAMAR             7338         24 PCHOJE      10:58     FATURADO                       X
4100376932/002610SABO INDUSTRIA E COMERCIO DE       CAJAMAR             7338         24 PCHOJE      10:58     FATURADO                       X
4100376932/002610SABO INDUSTRIA E COMERCIO DE       CAJAMAR             7338         24 PCHOJE      10:58     FATURADO                       X
4100376932/002610SABO INDUSTRIA E COMERCIO DE       CAJAMAR             7338         24 PCHOJE      10:58     FATURADO                       X
4100381380/001160SABO INDUSTRIA E COMERCIO DE       CAJAMAR             17840        90 PCHOJE      10:58     FATURADO                       X
4100381380/001160SABO INDUSTRIA E COMERCIO DE       CAJAMAR             17840        90 PCHOJE      10:58     FATURADO                       X
4100381380/001770SABO INDUSTRIA E COMERCIO DE       CAJAMAR             76400        50 PCHOJE      10:58     FATURADO                       X
4100381380/001800SABO INDUSTRIA E COMERCIO DE       CAJAMAR             76404        50 PCHOJE      10:58     FATURADO                       X
4100381380/001800SABO INDUSTRIA E COMERCIO DE       CAJAMAR             76404        50 PCHOJE      10:58     FATURADO                       X
4100381380/001800SABO INDUSTRIA E COMERCIO DE       CAJAMAR             76404        50 PCHOJE      10:58     FATURADO                       X
4100381380/001800SABO INDUSTRIA E COMERCIO DE       CAJAMAR             76404        50 PCHOJE      10:58     FATURADO                       X
0032880801/000010GENERAL MOTORS DO BRASIL LTD       SOROCABA            17785     2.250 PCHOJE      11:44     FATURADO                       X
0032880801/000010GENERAL MOTORS DO BRASIL LTD       SOROCABA            17785     4.200 PCHOJE      14:00     PENDENTE
4100381380/000010SABO INDUSTRIA E COMERCIO DE       CAJAMAR             310       1.280 PCHOJE      14:48     FATURADO                       X
0032880214/000010CHONGQING CUMMINS ENGINE COM       CHONGQING           25668       312 PCHOJE      14:55     FATURADO                       X
0032880716/000010CUMMINS ROCKY MOUNT ENGINE P       ENFIELD             75083       720 PCHOJE      15:07     FATURADO                       X
0032880717/000010CUMMINS ROCKY MOUNT ENGINE P       ENFIELD             75998       750 PCHOJE      15:09     FATURADO                       X
0032879881/000010VOLKSWAGEN DO BRASIL IND V A       SAO CARLOS          15851     1.152 PCHOJE      15:39     FATURADO                       X
4100381380/001560SABO INDUSTRIA E COMERCIO DE       CAJAMAR             65819     1.400 PCHOJE      17:50     FATURADO                       X
4100381380/001590SABO INDUSTRIA E COMERCIO DE       CAJAMAR             65880     2.500 PCHOJE      17:50     FATURADO                       X
4100381380/001770SABO INDUSTRIA E COMERCIO DE       CAJAMAR             76400       350 PCHOJE      17:50     FATURADO                       X
4100381380/001800SABO INDUSTRIA E COMERCIO DE       CAJAMAR             76404        50 PCHOJE      17:50     FATURADO                       X
4100376932/002610SABO INDUSTRIA E COMERCIO DE       CAJAMAR             7338        264 PCHOJE      17:50     FATURADO                       X
4100381380/001760SABO INDUSTRIA E COMERCIO DE       CAJAMAR             76395       864 PCHOJE      18:22     FATURADO                       X
4100381380/000020SABO INDUSTRIA E COMERCIO DE       CAJAMAR             2713        768 PCHOJE      18:44     FATURADO                       X
0032880698/000010FIAT AUTOMOVEIS LTDA               BETIM               18449     1.560 PCHOJE      ASD       PENDENTE
0032880804/000010GENERAL MOTORS DO BRASIL LTD       SOROCABA            17496     3.080 PCHOJE      ASD       PENDENTE
0032881021/000010GENERAL MOTORS LLC                 AUBURN HIL          75066       400 PCHOJE      ASD       AGUA.CONF.
0032881022/000010GENERAL MOTORS LLC                 DETROIT             75048        96 PCHOJE      ASD       AGUA.CONF.
4100381380/000010SABO IND E COM DE AUTOPECAS        CAJAMAR             310       7.000 PCHOJE      ASD       RECOMP.STK                     X
4100381380/000020SABO IND E COM DE AUTOPECAS        CAJAMAR             2713      3.000 PCHOJE      ASD       RECOMP.STK                     X
4100381995/000010SABO IND E COM DE AUTOPECAS        CAJAMAR             SA04302      10 PCHOJE      ASD       RECOMP.STK                     X
4100381995/000020SABO IND E COM DE AUTOPECAS        CAJAMAR             SA05728      10 PCHOJE      ASD       RECOMP.STK                     X
4100381995/000030SABO IND E COM DE AUTOPECAS        CAJAMAR             SA07948      10 PCHOJE      ASD       RECOMP.STK                     X
4100381995/000040SABO IND E COM DE AUTOPECAS        CAJAMAR             SA08002      10 PCHOJE      ASD       RECOMP.STK                     X
4100381995/000050SABO IND E COM DE AUTOPECAS        CAJAMAR             SA08009      10 PCHOJE      ASD       RECOMP.STK                     X
4100381995/000060SABO IND E COM DE AUTOPECAS        CAJAMAR             SA08010      10 PCHOJE      ASD       RECOMP.STK                     X
4100381995/000070SABO IND E COM DE AUTOPECAS        CAJAMAR             SA08011      10 PCHOJE      ASD       RECOMP.STK                     X
4100381995/000080SABO IND E COM DE AUTOPECAS        CAJAMAR             SA08012     100 PCHOJE      ASD       RECOMP.STK                     X
4100381995/000090SABO IND E COM DE AUTOPECAS        CAJAMAR             SA08013      10 PCHOJE      ASD       RECOMP.STK                     X
4100381995/000100SABO IND E COM DE AUTOPECAS        CAJAMAR             SA08017      10 PCHOJE      ASD       RECOMP.STK                     X
4100381995/000110SABO IND E COM DE AUTOPECAS        CAJAMAR             SA08030      10 PCHOJE      ASD       RECOMP.STK                     X
4100381995/000120SABO IND E COM DE AUTOPECAS        CAJAMAR             SA08039      10 PCHOJE      ASD       RECOMP.STK                     X
4100381995/000130SABO IND E COM DE AUTOPECAS        CAJAMAR             SA08040      10 PCHOJE      ASD       RECOMP.STK                     X
4100381995/000140SABO IND E COM DE AUTOPECAS        CAJAMAR             SA08041      10 PCHOJE      ASD       RECOMP.STK                     X
4100381995/000150SABO IND E COM DE AUTOPECAS        CAJAMAR             SA08042      10 PCHOJE      ASD       RECOMP.STK                     X
4100381995/000210SABO IND E COM DE AUTOPECAS        CAJAMAR             SA08078      10 PCHOJE      ASD       RECOMP.STK                     X
4100381995/000200SABO IND E COM DE AUTOPECAS        CAJAMAR             SA08067      10 PCHOJE      ASD       RECOMP.STK                     X
4100381995/000190SABO IND E COM DE AUTOPECAS        CAJAMAR             SA08066      10 PCHOJE      ASD       RECOMP.STK                     X
4100381995/000180SABO IND E COM DE AUTOPECAS        CAJAMAR             SA08064      10 PCHOJE      ASD       RECOMP.STK                     X
4100381995/000170SABO IND E COM DE AUTOPECAS        CAJAMAR             SA08044      10 PCHOJE      ASD       RECOMP.STK                     X
4100381995/000160SABO IND E COM DE AUTOPECAS        CAJAMAR             SA08043      10 PCHOJE      ASD       RECOMP.STK                     X
0032880694/000010AGRALE S/A                         CAXIAS DO           17439       210 PCAMANHA    06:30     PENDENTE
0032880394/000010MASTER SISTEMAS AUTOMOTIVOS        CAXIAS DO           13661       924 PCAMANHA    06:30     PENDENTE
0032880393/000010MASTER SISTEMAS AUTOMOTIVOS        CAXIAS DO           17090     4.000 PCAMANHA    06:30     AGUA.CONF.
0032879796/000010SCHAEFFLER BRASIL LTDA             SOROCABA            17309     2.100 PCAMANHA    06:30     PENDENTE
0032880732/000010DANA INDUSTRIAS LTDA               SOROCABA            12522       960 PCAMANHA    07:30     PENDENTE
0032879881/000010VOLKSWAGEN DO BRASIL IND V A       SAO CARLOS          15851     2.496 PCAMANHA    08:30     PENDENTE
0032879882/000010VOLKSWAGEN DO BRASIL IND V A       SAO CARLOS          15998       960 PCAMANHA    08:30     PENDENTE
0032881037/000010MWM - TUPY DO BRASIL LTDA          SAO PAULO           75025       520 PCAMANHA    13:40     AGUA.CONF.
0032881026/000010MWM - TUPY DO BRASIL LTDA          SAO PAULO           15838       880 PCAMANHA    13:40     AGUA.CONF.
0032881032/000010MWM - TUPY DO BRASIL LTDA          SAO PAULO           12927     5.000 PCAMANHA    13:40     AGUA.CONF.
0032881018/000010WHIRLPOOL S.A.                     RIO CLARO           12989     17600 PCAMANHA    15:00     PENDENTE
0032881019/000010WHIRLPOOL S.A.                     RIO CLARO           12928     18000 PCAMANHA    15:00     PENDENTE
0032881020/000010WHIRLPOOL S.A.                     RIO CLARO           13362     13680 PCAMANHA    15:00     PENDENTE
0032880824/000010GENERAL MOTORS DO BRASIL LTD       SAO JOSE D          17401     2.640 PCAMANHA    22:00     PENDENTE
0032880698/000010FIAT AUTOMOVEIS LTDA               BETIM               18449     1.560 PCAMANHA    ASD       PENDENTE
0032877216/000010MAQUINAS AGRICOLAS JACTO S/A       POMPEIA             13181       600 PCAMANHA    ASD       PENDENTE
0032877215/000010MAQUINAS AGRICOLAS JACTO S/A       POMPEIA             12234       720 PCAMANHA    ASD       PENDENTE
0032880465/000010MAQUINAS AGRICOLAS JACTO S/A       POMPEIA             13227     5.000 PCAMANHA    ASD       PENDENTE
4100381380/000010SABO IND E COM DE AUTOPECAS        CAJAMAR             310       7.000 PCAMANHA    ASD       RECOMP.STK                     X
4100381380/000020SABO IND E COM DE AUTOPECAS        CAJAMAR             2713      3.000 PCAMANHA    ASD       RECOMP.STK                     X
